续断,https://www.dayi.org.cn/cmedical/1115960.html
乌鳢,https://www.dayi.org.cn/cmedical/304365.html
女贞子,https://www.dayi.org.cn/cmedical/1115007.html
郁金香,https://www.dayi.org.cn/cmedical/305582.html
芍药,https://www.dayi.org.cn/cmedical/1156032.html
降真香,https://www.dayi.org.cn/cmedical/1114538.html
泽泻,https://www.dayi.org.cn/cmedical/305697.html
地牯牛,https://www.dayi.org.cn/cmedical/300423.html
凤仙花,https://www.dayi.org.cn/cmedical/300917.html
海风藤,https://www.dayi.org.cn/cmedical/301169.html
柳叶,https://www.dayi.org.cn/cmedical/301879.html
松针,https://www.dayi.org.cn/cmedical/1117616.html
山楂,https://www.dayi.org.cn/cmedical/303334.html
白刺花,https://www.dayi.org.cn/cmedical/300098.html
茅莓根,https://www.dayi.org.cn/cmedical/1155915.html
王不留行,https://www.dayi.org.cn/cmedical/304282.html
猕猴桃,https://www.dayi.org.cn/cmedical/302289.html
丁香,https://www.dayi.org.cn/cmedical/300549.html
白花蛇舌草,https://www.dayi.org.cn/cmedical/300124.html
双肾草,https://www.dayi.org.cn/cmedical/303647.html
绞股蓝,https://www.dayi.org.cn/cmedical/1114422.html
板蓝根,https://www.dayi.org.cn/cmedical/300139.html
石橄榄,https://www.dayi.org.cn/cmedical/1156170.html
凌霄花,https://www.dayi.org.cn/cmedical/1114640.html
土茯苓,https://www.dayi.org.cn/cmedical/1008637.html
凉薯,https://www.dayi.org.cn/cmedical/1116739.html
红景天,https://www.dayi.org.cn/cmedical/301198.html
桔梗,https://www.dayi.org.cn/cmedical/301501.html
紫菜,https://www.dayi.org.cn/cmedical/1115526.html
薏苡仁,https://www.dayi.org.cn/cmedical/305427.html
厚朴,https://www.dayi.org.cn/cmedical/301269.html
铁树叶,https://www.dayi.org.cn/cmedical/304076.html
紫河车,https://www.dayi.org.cn/cmedical/1155695.html
海金沙,https://www.dayi.org.cn/cmedical/301170.html
